"upplag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplag-n>		<http://wordnet-rdf.princeton.edu/wn30/04726724-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/natyr%C3%AB-n>		"natyrë"@als	
"segja í hljóði"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/segja%20%C3%AD%20hlj%C3%B3%C3%B0i-v>		<http://wordnet-rdf.princeton.edu/wn30/00915830-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABshp%C3%ABris-v>		"pëshpëris"@als	
"fága"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/f%C3%A1ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01245637-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shk%C3%ABlqim-v>		"shkëlqim"@als	
"fága"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/f%C3%A1ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01245637-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lust%C3%ABr-v>		"lustër"@als	
"fága"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/f%C3%A1ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01245637-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20shesht%C3%AB-v>		"i sheshtë"@als	
"fága"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/f%C3%A1ga-v>		<http://wordnet-rdf.princeton.edu/wn30/01245637-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/i%20l%C3%ABmuar-v>		"i lëmuar"@als	
"iðrast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/i%C3%B0rast-v>		<http://wordnet-rdf.princeton.edu/wn30/01796582-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/keqardhje-v>		"keqardhje"@als	
"iðrast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/i%C3%B0rast-v>		<http://wordnet-rdf.princeton.edu/wn30/01796582-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pendim-v>		"pendim"@als	
"iðrast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/i%C3%B0rast-v>		<http://wordnet-rdf.princeton.edu/wn30/01796582-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pendohem-v>		"pendohem"@als	
"villa um fyrir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/villa%20um%20fyrir-v>		<http://wordnet-rdf.princeton.edu/wn30/00834009-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/keqinformoj-v>		"keqinformoj"@als	
"villa um fyrir"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/villa%20um%20fyrir-v>		<http://wordnet-rdf.princeton.edu/wn30/00834009-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/%C3%A7orientoj-v>		"çorientoj"@als	
"elda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/elda-v>		<http://wordnet-rdf.princeton.edu/wn30/01664172-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/b%C3%ABj-v>		"bëj"@als	
"elda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/elda-v>		<http://wordnet-rdf.princeton.edu/wn30/01664172-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/p%C3%ABrgatit-v>		"përgatit"@als	
"elda"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/elda-v>		<http://wordnet-rdf.princeton.edu/wn30/01664172-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gatuaj-v>		"gatuaj"@als	
"ósamkomulag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3samkomulag-n>		<http://wordnet-rdf.princeton.edu/wn30/13981137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mosmarr%EF%BF%BD%EF%BF%BDveshje-n>		"mosmarr��veshje"@als	
"ósamkomulag"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%B3samkomulag-n>		<http://wordnet-rdf.princeton.edu/wn30/13981137-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grindje-n>		"grindje"@als	
"afföll"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/aff%C3%B6ll-n>		<http://wordnet-rdf.princeton.edu/wn30/13327231-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/humbje-n>		"humbje"@als	
"frændsemi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fr%C3%A6ndsemi-n>		<http://wordnet-rdf.princeton.edu/wn30/13812607-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lidhje%20familjare-n>		"lidhje familjare"@als	
"frændsemi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fr%C3%A6ndsemi-n>		<http://wordnet-rdf.princeton.edu/wn30/13812607-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marr%C3%ABdh%C3%ABnie-n>		"marrëdhënie"@als	
"flykkjast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/flykkjast-v>		<http://wordnet-rdf.princeton.edu/wn30/02028366-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/derdhet-v>		"derdhet"@als	
"flykkjast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/flykkjast-v>		<http://wordnet-rdf.princeton.edu/wn30/02028366-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/bie%20me%20rr%C3%ABmbim-v>		"bie me rrëmbim"@als	
"flykkjast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/flykkjast-v>		<http://wordnet-rdf.princeton.edu/wn30/02028366-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zbrazje-v>		"zbrazje"@als	
"flykkjast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/flykkjast-v>		<http://wordnet-rdf.princeton.edu/wn30/02028366-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/miz%C3%ABri-v>		"mizëri"@als	
"flykkjast"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/flykkjast-v>		<http://wordnet-rdf.princeton.edu/wn30/02028366-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtohem-v>		"shtohem"@als	
"afrek"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afrek-n>		<http://wordnet-rdf.princeton.edu/wn30/00035189-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kryerje-n>		"kryerje"@als	
"afrek"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/afrek-n>		<http://wordnet-rdf.princeton.edu/wn30/00035189-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/arritje-n>		"arritje"@als	
"granni"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/granni-n>		<http://wordnet-rdf.princeton.edu/wn30/10352299-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gjiton-n>		"gjiton"@als	
"granni"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/granni-n>		<http://wordnet-rdf.princeton.edu/wn30/10352299-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lagje-n>		"lagje"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtyj%20afatin-v>		"shtyj afatin"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/e%20le%20p%C3%ABr%20me%20von%C3%AB-v>		"e le për me vonë"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtyj-v>		"shtyj"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/largoj%2Cheq%20qafe-v>		"largoj,heq qafe"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendos%20pran%C3%AB-v>		"vendos pranë"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/m%C3%ABnjan%C3%AB%2Cbej%20m%C3%ABnjan%C3%AB-v>		"mënjanë,bej mënjanë"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ve%20ne%20raft-v>		"ve ne raft"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tryez%C3%AB-v>		"tryezë"@als	
"skjóta á frest"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skj%C3%B3ta%20%C3%A1%20frest-v>		<http://wordnet-rdf.princeton.edu/wn30/02642814-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pengoj-v>		"pengoj"@als	
"staðsetning"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0setning-n>		<http://wordnet-rdf.princeton.edu/wn30/00027167-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/vendosje-n>		"vendosje"@als	
"staðsetning"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sta%C3%B0setning-n>		<http://wordnet-rdf.princeton.edu/wn30/00027167-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pozicion-n>		"pozicion"@als	
"uppljúka"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplj%C3%BAka-v>		<http://wordnet-rdf.princeton.edu/wn30/01346003-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/hapje-v>		"hapje"@als	
"uppljúka"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/upplj%C3%BAka-v>		<http://wordnet-rdf.princeton.edu/wn30/01346003-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/%C3%A7el-v>		"çel"@als	
"markaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/marka%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/03748162-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/treg%20shitjesh-n>		"treg shitjesh"@als	
"markaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/marka%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/03748162-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pazar-n>		"pazar"@als	
"markaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/marka%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/03748162-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/qend%C3%ABr%20tregtare-n>		"qendër tregtare"@als	
"markaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/marka%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/03748162-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/treg-n>		"treg"@als	
"horkrangi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/horkrangi-n>		<http://wordnet-rdf.princeton.edu/wn30/05585383-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/sistemi%20i%20skeletit-n>		"sistemi i skeletit"@als	
"horkrangi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/horkrangi-n>		<http://wordnet-rdf.princeton.edu/wn30/05585383-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/skelet-n>		"skelet"@als	
"mannskepna"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mannskepna-n>		<http://wordnet-rdf.princeton.edu/wn30/02472293-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/qenie%20njer%C3%ABzore-n>		"qenie njerëzore"@als	
"mannskepna"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mannskepna-n>		<http://wordnet-rdf.princeton.edu/wn30/02472293-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/njeri-n>		"njeri"@als	
"mannskepna"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/mannskepna-n>		<http://wordnet-rdf.princeton.edu/wn30/10203839-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/individuale-n>		"individuale"@als	
"líkamsvefur"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/l%C3%ADkamsvefur-n>		<http://wordnet-rdf.princeton.edu/wn30/05267345-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ind-n>		"ind"@als	
"rönd"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%B6nd-n>		<http://wordnet-rdf.princeton.edu/wn30/09449510-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrip-n>		"rrip"@als	
"rönd"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%B6nd-n>		<http://wordnet-rdf.princeton.edu/wn30/03264136-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/an%C3%AB%20%2C%20buz%C3%AB-n>		"anë , buzë"@als	
"átrúnaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%A1tr%C3%BAna%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/05941423-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dogm%C3%AB-n>		"dogmë"@als	
"rasskinnar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rasskinnar-n>		<http://wordnet-rdf.princeton.edu/wn30/05559256-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/t%C3%AB%20ndenjurat-n>		"të ndenjurat"@als	
"rasskinnar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rasskinnar-n>		<http://wordnet-rdf.princeton.edu/wn30/05559256-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/prapanic%C3%AB-n>		"prapanicë"@als	
"rasskinnar"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rasskinnar-n>		<http://wordnet-rdf.princeton.edu/wn30/05559256-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/byth%C3%AB-n>		"bythë"@als	
"embættismaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/emb%C3%A6ttisma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/10372373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/funksionar-n>		"funksionar"@als	
"embættismaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/emb%C3%A6ttisma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/10372373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/titullar-n>		"titullar"@als	
"embættismaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/emb%C3%A6ttisma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/10372373-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zyrtar-n>		"zyrtar"@als	
"trúlofun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tr%C3%BAlofun-n>		<http://wordnet-rdf.princeton.edu/wn30/05946687-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/besim%20fetar-n>		"besim fetar"@als	
"trúlofun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tr%C3%BAlofun-n>		<http://wordnet-rdf.princeton.edu/wn30/05946687-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/fe-n>		"fe"@als	
"trúlofun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tr%C3%BAlofun-n>		<http://wordnet-rdf.princeton.edu/wn30/05946687-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/besim-n>		"besim"@als	
"pakki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/pakki-n>		<http://wordnet-rdf.princeton.edu/wn30/08008017-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/paket%C3%AB-n>		"paketë"@als	
"pakki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/pakki-n>		<http://wordnet-rdf.princeton.edu/wn30/08008017-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pako-n>		"pako"@als	
"pakki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/pakki-n>		<http://wordnet-rdf.princeton.edu/wn30/08008017-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/tuf%C3%AB-n>		"tufë"@als	
"festa kaup á"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/festa%20kaup%20%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02207206-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gj%C3%AB%20e%20bler%C3%AB-v>		"gjë e blerë"@als	
"festa kaup á"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/festa%20kaup%20%C3%A1-v>		<http://wordnet-rdf.princeton.edu/wn30/02207206-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/blerje-v>		"blerje"@als	
"sníkja"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sn%C3%ADkja-v>		<http://wordnet-rdf.princeton.edu/wn30/02270815-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/k%C3%ABrkoj%20l%C3%ABmosh-v>		"kërkoj lëmosh"@als	
"friðsemdarmaður"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/fri%C3%B0semdarma%C3%B0ur-n>		<http://wordnet-rdf.princeton.edu/wn30/10127273-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zot%C3%ABri-n>		"zotëri"@als	
"heift"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/heift-n>		<http://wordnet-rdf.princeton.edu/wn30/07516997-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/t%C3%ABrbim-n>		"tërbim"@als	
"heift"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/heift-n>		<http://wordnet-rdf.princeton.edu/wn30/07516997-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/eg%C3%ABrsi-n>		"egërsi"@als	
"heift"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/heift-n>		<http://wordnet-rdf.princeton.edu/wn30/07516997-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/marezi-n>		"marezi"@als	
"tjón"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tj%C3%B3n-n>		<http://wordnet-rdf.princeton.edu/wn30/07420770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/d%C3%ABmtim-n>		"dëmtim"@als	
"tjón"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/tj%C3%B3n-n>		<http://wordnet-rdf.princeton.edu/wn30/07420770-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dem-n>		"dem"@als	
"vera án"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vera%20%C3%A1n-v>		<http://wordnet-rdf.princeton.edu/wn30/02632353-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/pamjaftueshm%C3%ABri-v>		"pamjaftueshmëri"@als	
"vera án"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vera%20%C3%A1n-v>		<http://wordnet-rdf.princeton.edu/wn30/02632353-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/munges%C3%AB-v>		"mungesë"@als	
"vera án"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vera%20%C3%A1n-v>		<http://wordnet-rdf.princeton.edu/wn30/02345647-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/heq%20dor%C3%AB-v>		"heq dorë"@als	
"vera án"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vera%20%C3%A1n-v>		<http://wordnet-rdf.princeton.edu/wn30/02345647-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/heq%20qafe-v>		"heq qafe"@als	
"vera án"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vera%20%C3%A1n-v>		<http://wordnet-rdf.princeton.edu/wn30/02345647-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dor%C3%ABzohem-v>		"dorëzohem"@als	
"karl"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/karl-n>		<http://wordnet-rdf.princeton.edu/wn30/10287213-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/mashkull-n>		"mashkull"@als	
"karl"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/karl-n>		<http://wordnet-rdf.princeton.edu/wn30/10287213-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/burr%C3%AB-n>		"burrë"@als	
"ídeólógía"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%ADde%C3%B3l%C3%B3g%C3%ADa-n>		<http://wordnet-rdf.princeton.edu/wn30/06212839-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/teori%20politike-n>		"teori politike"@als	
"ídeólógía"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%ADde%C3%B3l%C3%B3g%C3%ADa-n>		<http://wordnet-rdf.princeton.edu/wn30/06212839-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/drejtim%20politike-n>		"drejtim politike"@als	
"ídeólógía"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%ADde%C3%B3l%C3%B3g%C3%ADa-n>		<http://wordnet-rdf.princeton.edu/wn30/06212839-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ideologji-n>		"ideologji"@als	
"bók"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/b%C3%B3k-n>		<http://wordnet-rdf.princeton.edu/wn30/06410904-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/lib%C3%ABr-n>		"libër"@als	
"vinnustöðvun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vinnust%C3%B6%C3%B0vun-n>		<http://wordnet-rdf.princeton.edu/wn30/01243674-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/protest%C3%AB%20ne%20pun%C3%AB-n>		"protestë ne punë"@als	
"vinnustöðvun"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/vinnust%C3%B6%C3%B0vun-n>		<http://wordnet-rdf.princeton.edu/wn30/01243674-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/grev%C3%AB-n>		"grevë"@als	
"andstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/00202284-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rezistenc%C3%AB-n>		"rezistencë"@als	
"andstaða"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/andsta%C3%B0a-n>		<http://wordnet-rdf.princeton.edu/wn30/00202284-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/oponenc%C3%AB-n>		"oponencë"@als	
"rjómi"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/rj%C3%B3mi-n>		<http://wordnet-rdf.princeton.edu/wn30/07847198-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/krem-n>		"krem"@als	
"þing"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEing-n>		<http://wordnet-rdf.princeton.edu/wn30/08319198-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/parlament-n>		"parlament"@als	
"þing"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEing-n>		<http://wordnet-rdf.princeton.edu/wn30/00428000-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/kremtim-n>		"kremtim"@als	
"þing"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEing-n>		<http://wordnet-rdf.princeton.edu/wn30/00428000-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/g%C3%ABzim-n>		"gëzim"@als	
"þing"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEing-n>		<http://wordnet-rdf.princeton.edu/wn30/00428000-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/festim-n>		"festim"@als	
"þing"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/%C3%BEing-n>		<http://wordnet-rdf.princeton.edu/wn30/00428000-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/gosti-n>		"gosti"@als	
"atóm"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/at%C3%B3m-n>		<http://wordnet-rdf.princeton.edu/wn30/14619225-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/atom-n>		"atom"@als	
"rák"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%A1k-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zhub%C3%ABr-n>		"zhubër"@als	
"rák"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%A1k-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rrudhe-n>		"rrudhe"@als	
"rák"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%A1k-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rice-n>		"rice"@als	
"rák"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%A1k-n>		<http://wordnet-rdf.princeton.edu/wn30/13905792-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/zhubrosje-n>		"zhubrosje"@als	
"skilgreina"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skilgreina-v>		<http://wordnet-rdf.princeton.edu/wn30/00939277-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shtjelloj-v>		"shtjelloj"@als	
"skilgreina"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/skilgreina-v>		<http://wordnet-rdf.princeton.edu/wn30/00939277-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/shpjegoj-v>		"shpjegoj"@als	
"rísa upp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%ADsa%20upp-v>		<http://wordnet-rdf.princeton.edu/wn30/01546111-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/ngrihem-v>		"ngrihem"@als	
"rísa upp"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/r%C3%ADsa%20upp-v>		<http://wordnet-rdf.princeton.edu/wn30/01546111-v>		<http://compling.hss.ntu.edu.sg/omw/wns/als/rri%20n%C3%AB%20k%C3%ABmb%C3%AB-v>		"rri në këmbë"@als	
"sjúkleiki"@is	<http://compling.hss.ntu.edu.sg/omw/wns/isl/sj%C3%BAkleiki-n>		<http://wordnet-rdf.princeton.edu/wn30/14070360-n>		<http://compling.hss.ntu.edu.sg/omw/wns/als/dob%C3%ABsi-n>		"dobësi"@als	
